   3791642.4894099766        112770597297.98331     
   3809670.5958268824        112413635820.52446     
   3828418.1908433791        112040985257.70772     
   3846991.3268880378        111670356590.90773     
   3866421.0993921813        111281098836.56535     
   3885219.5677050073        110903000178.35814     
   3904164.7063360116        110520475680.58052     
   3923671.4222029536        110125069770.80756     
   3942292.1631780583        109746168034.24213     
   3961398.7522678012        109355908423.30753     
   3980399.4854860296        108966338101.61240     
   3999222.3221562146        108578972305.19505     
   4017884.9438377582        108193491079.01901     
   4036053.0267739668        107816878477.80098     
   4053939.3670357685        107444813521.03447     
   4072145.2857357096        107064788391.53302     
   4090742.2446612790        106675238802.42232     
   4108833.6472925805        106294963117.51357     
   4126926.9361590687        105913354585.95032     
   4145755.9011571934        105514861743.11252     
   4164737.9273225055        105111722615.83971     
   4183590.1102454280        104709948426.84099     
   4201979.8631983222        104316697473.60229     
   4220431.7976836497        103920799870.18958     
   4239256.7447569789        103515544975.07787     
   4258233.9103220822        103105634486.00729     
   4277080.3005708037        102697184366.76971     
   4295719.8091049334        102291885996.91573     
   4314354.1409999030        101885381593.23123     
   4332742.2569319457        101482961228.30077     
   4351192.2203674586        101077907599.10526     
   4369716.6754563442        100669934217.17389     
   4388704.7681491496        100250419859.63293     
   4407879.4621374328        99825422262.205246     
   4426961.4973916560        99401126996.115311     
   4446250.0865404643        98970874878.704697     
   4465151.8566167122        98547926621.992569     
   4484604.9998401403        98111277855.704895     
   4504020.0405255510        97674112130.604523     
   4522278.1347583774        97261752073.885284     
   4540571.6582750063        96847386820.060593     
   4558791.6977441655        96433492369.303467     
   4577779.0585846603        96000905191.560135     
   4596952.8657230474        95562769235.361664     
   4616230.0013715830        95120960401.088974     
   4635381.8916761363        94680725742.461273     
   4654755.2452510856        94234092157.605698     
   4673756.7365220450        93794759497.043930     
   4692632.1201727716        93357101423.621582     
   4712441.9330371283        92896453140.279449     
   4731410.4080434153        92454104510.957275     
   4751714.0909293583        91979254872.667526     
   4770979.5456617260        91527389533.849716     
   4789854.1144354781        91083473662.366745     
   4808382.0597620411        90646542846.456451     
   4827000.5106095299        90206318560.599930     
   4846104.2798766326        89753417435.981476     
   4864788.9225960206        89309281290.976456     
   4883596.4882867988        88861059370.231537     
   4902933.3467276916        88399012220.139694     
   4922407.3652747571        87932453245.365891     
   4941794.2191386223        87466758723.889175     
   4961328.6733568329        86996290348.082047     
   4980431.8834040258        86535022143.828873     
   5000134.0702854190        86058069373.169601     
   5019210.6773577323        85595085258.456772     
   5038492.6823665993        85125947547.587708     
   5057650.3780861571        84658677273.931641     
   5076712.1157876588        84192609286.026566     
   5095347.4380686926        83735875984.085464     
   5114471.9826737046        83266036800.462250     
   5133442.0977100842        82798881569.674347     
   5152228.5424292888        82335166179.737671     
   5171463.7553394753        81859263248.295135     
   5190302.7758188210        81392079971.503052     
   5209296.9673006870        80919970425.271713     
   5227853.0754538253        80457710317.984436     
   5247081.6387514081        79977621120.692047     
   5265501.6304619443        79516697846.079407     
   5284287.4780966463        79045595845.706665     
   5302855.1561065679        78578955058.842133     
   5321403.3485536622        78111807613.672913     
   5340420.6427463796        77631817971.641998     
   5359116.8401427418        77158924780.186035     
   5378701.1994993435        76662501980.897644     
   5397640.9850295894        76181388096.364594     
   5416133.3301110454        75710669656.426147     
   5434353.4415302230        75245948923.518066     
   5452252.1574682724        74788530638.330353     
   5471189.6368281143        74303606161.407089     
   5489791.7131448798        73826315807.778534     
   5508594.1751712486        73342929136.794235     
   5527812.4274818227        72847867684.230194     
   5547143.1971793221        72348909794.115677     
   5565845.9535310585        71865215858.210693     
   5584315.1236207802        71386656170.664963     
   5603161.1734987199        70897408573.561615     
   5621800.2780722473        70412623179.492722     
   5641132.0924306819        69908871655.248535     
   5660600.0153034292        69400603510.551544     
   5679979.5873267725        68893682514.988953     
   5699279.9089290714        68387890149.010559     
   5718505.4018392386        67883128850.873375     
   5737992.2269819919        67370566385.682854     
   5757055.6834885655        66868231103.055901     
   5775998.3889199402        66368194316.525101     
   5795206.4986250158        65860259315.192307     
   5813259.2902568085        65382062507.957848     
   5831812.7917335741        64889788115.927986     
   5850726.0906428909        64387124153.529022     
   5869187.4069963079        63895658054.316277     
   5887811.2549693398        63399056147.620850     
   5906810.6392957820        62891610014.242188     
   5925073.6026195819        62403048196.561279     
   5944460.2741563870        61883591034.690666     
   5963406.2179578068        61375119556.809418     
   5982208.8878744915        60869695300.944168     
   6000540.6978730848        60376169035.236931     
   6019218.6774368295        59872559035.196640     
   6038284.3487474276        59357707022.254349     
   6057576.9429820692        58835923083.309174     
   6076031.7615208514        58336047222.125961     
   6094824.4087605914        57826273572.180336     
   6114181.9306664644        57300395732.577957     
   6133372.1323889894        56778287979.895683     
   6152005.1255228436        56270608241.555969     
   6170773.5257962234        55758516825.017876     
   6189562.5915504172        55245142117.779114     
   6208915.6865740502        54715610955.041733     
   6227587.4066677038        54204013133.144699     
   6245917.1579815755        53701113230.646675     
   6264592.6205016021        53188050212.525681     
   6283412.3660847954        52670337692.419098     
   6301764.1555626569        52164841816.050308     
   6320255.4929554695        51654853077.777008     
   6339524.6683349097        51122725445.458725     
   6358829.6181781068        50588914835.288544     
   6377298.6205085590        50077575065.745331     
   6396539.8697586628        49544191493.973701     
   6415315.4021536680        49023072598.647598     
   6434500.6290255357        48489931192.832199     
   6453395.1176302591        47964232688.251526     
   6472136.5249060076        47442176269.355202     
   6491036.0437002406        46915100083.853653     
   6509593.3830992104        46396972084.719093     
   6528511.3769242363        45868174874.869362     
   6547480.2955319332        45337353384.114090     
   6566006.7796539962        44818338878.989265     
   6584311.0170033406        44304999999.046478     
   6603750.2767224349        43759237573.959785     
   6622579.0621692790        43230039990.375641     
   6641053.0895435205        42710270571.228302     
   6660300.6211524960        42168173957.634308     
   6679360.0498446422        41630814646.078583     
   6698413.1116558975        41093084576.718628     
   6717458.5360175055        40555027410.074257     
   6736975.1742133610        40003102548.670517     
   6756145.4311745102        39460433463.810822     
   6775022.2294969410        38925556023.057457     
   6793742.5823958255        38394613215.092712     
   6812746.7301562009        37855120994.545586     
   6831964.6415420063        37309054922.455734     
   6850536.4443541747        36780871623.647148     
   6869621.3089083359        36237616476.324684     
   6888487.6085238121        35700111339.486038     
   6907538.3630456012        35156882553.319160     
   6926581.0198032232        34613421422.091644     
   6945613.9637872316        34069781919.245167     
   6964872.8264550036        33519233282.578518     
   6983945.7203263752        32973555960.422626     
   7003130.8936343165        32424227007.851086     
   7021931.9588282723        31885475902.746861     
   7041034.4719744436        31337667811.706520     
   7060137.4744709041        30789430739.281300     
   7079242.8193231029        30240718745.976257     
   7097950.0473783808        29703052794.137630     
   7116468.7840866931        29170432958.622276     
   7135339.5642384272        28627314849.591312     
   7154527.1081553353        28074701090.318172     
   7173622.8328699116        27524359801.537167     
   7192411.5959018450        26982510133.428898     
   7211252.4788753111        26438810797.384018     
   7230392.9426373057        25886118203.631260     
   7249657.8255009074        25329486075.320251     
   7268840.9645849280        24774877520.104630     
   7287639.6376084052        24231064048.753021     
   7306614.3894946026        23681842561.374023     
   7325928.8636021288        23122470938.595207     
   7345067.8658713717        22567873249.115639     
   7364216.4238858726        22012699316.050098     
   7383067.5849768659        21465862536.705917     
   7401855.5989531437        20920582989.704010     
   7420931.6292410186        20366671215.868805     
   7440004.6080464525        19812580127.984844     
   7458963.5943320328        19261542401.462898     
   7477498.9838975780        18722574415.686104     
   7496538.9542283798        18168692362.895416     
   7515352.0102800587        17621177572.983997     
   7534469.1440950735        17064582466.740002     
   7553426.8388099540        16512406950.670090     
   7572656.8029452497        15952082195.166346     
   7591695.3585955165        15397124866.720146     
   7610839.0909308419        14838898589.319611     
   7629937.4587202268        14281799528.900562     
   7648926.7337271757        13727696301.181036     
   7667840.3414528025        13175623474.207756     
   7686831.5532866819        12621114372.794329     
   7705802.8115311116        12067023946.459332     
   7724806.3512356887        11511833660.594307     
   7743792.3883409742        10957005018.988997     
   7762757.4436044767        10402647374.436787     
   7781753.5273097791        9847247564.5836887     
   7800844.1596910870        9288954376.2013931     
   7819626.9103138894        8739545906.3265743     
   7838635.9655224429        8183404809.0049791     
   7857774.1045093518        7623379574.2527704     
   7876519.8721011616        7074738481.8482513     
   7895619.0767662087        6515661164.9832411     
   7914365.2442452107        5966834802.2733488     
   7933464.9378234111        5407580776.7545986     
   7952281.9487340469        4856534463.3333921     
   7971272.9941521874        4300328928.5480947     
   7990300.3213491077        3743004830.6506228     
   8009342.9608137896        3185183427.4075379     
   8028506.6159585714        2623775159.8747530     
   8047293.9129689690        2073358801.5455024     
   8066403.5876568882        1513470711.6378515     
   8085581.0125006894        951577669.79063916     
   8104781.2248774273        389004363.64216655     
   8123873.3304543626       -170406496.58279821     
   8142940.2495033368       -729077151.96172154     
   8162121.9589347495       -1291101604.6537430     
   8181312.7750181761       -1853375810.1295385     
   8200514.5247911513       -2415945833.7099934     
   8219736.6760699721       -2979081547.2381988     
   8238832.9090351388       -3538489230.8957806     
   8258031.2822262570       -4100842334.4459887     
   8277139.9406133974       -4660513699.7743998     
   8296196.3270985819       -5218593290.8882961     
   8315273.8710995587       -5777224409.0267773     
   8334464.6575494558       -6339095420.6299677     
   8353644.6666590963       -6900567260.6969490     
   8372840.7043809155       -7462417205.1096420     
   8391946.5733353272       -8021530145.3669653     
   8410999.6217065901       -8578992862.2008228     
   8430073.1555937063       -9136943191.6660709     
   8449199.7010906972       -9696324673.9544525     
   8468390.0550399441       -10257444634.213835     
   8487489.1357060708       -10815761500.138828     
   8506646.4266573079       -11375638102.249010     
   8525761.0273796711       -11934118132.815317     
   8544824.5253818762       -12490949648.747843     
   8563998.3578310143       -13050840094.900007     
   8582832.4576212019       -13600643011.277765     
   8601844.2012355775       -14155456640.407104     
   8621077.3243531249       -14716544493.774561     
   8640227.4952955209       -15275018990.686993     
   8659333.5713636726       -15832007976.465872     
   8678558.8046794720       -16392262151.504225     
   8697809.1695996337       -16953031740.483097     
   8717035.2642688230       -17512870269.526356     
   8736286.6641688645       -18073213918.848595     
   8755453.6934766583       -18630864143.868748     
   8774634.1434748359       -19188660132.384232     
   8793716.4373028595       -19743351468.134388     
   8813035.2382417060       -20304656197.281727     
   8832287.8246857449       -20863767976.468994     
   8851571.0609420575       -21423493196.182838     
   8870776.1327346731       -21980667059.369526     
   8890002.2747416031       -22538162496.552273     
   8908601.6775420103       -23077201821.640034     
   8927698.7718528565       -23630368711.004417     
   8946797.0262323022       -24183261882.190372     
   8965896.6727870889       -24735880856.541901     
   8985114.1428300459       -25291584233.396774     
   9004137.8557684030       -25841356980.671745     
   9023379.5119005255       -26397089133.053543     
   9042651.3820641842       -26953344911.369484     
   9062076.9824062306       -27513677025.669250     
   9081340.3202822767       -28068963561.890896     
   9100755.6006625053       -28628254712.323376     
   9120014.5339450240       -29182662472.258373     
   9139422.5927586984       -29740973333.076138     
   9158556.9479317311       -30291020318.488350     
   9177939.0140294619       -30847785800.505241     
   9196879.5570698399       -31391469943.418274     
   9215903.2285230681       -31937137049.808502     
   9234798.5042026062       -32478714427.120590     
   9254005.2961903512       -33028797888.624977     
   9273475.4450743180       -33585981752.096626     
   9292799.7087917272       -34138543303.242203     
   9312058.8282865863       -34688791347.230400     
   9331351.6892960034       -35239545024.212952     
   9350685.1181629058       -35790989328.446152     
   9369950.1925450265       -36340011304.361473     
   9388939.0853548888       -36880693867.450554     
   9408652.9700154513       -37441519897.550278     
   9427801.4053996988       -37985765362.917549     
   9446961.2893620636       -38529841399.092903     
   9466134.9206538554       -39073805295.433182     
   9484453.2671245560       -39593028395.132507     
   9504153.6559688505       -40150898492.513313     
   9523341.4671251606       -40693722265.642891     
   9542782.4685012065       -41243166853.185631     
   9562072.0224824995       -41787784937.525307     
   9580904.1317391191       -42318955864.210678     
   9600158.7531859614       -42861493911.081017     
   9619446.2072074860       -43404392463.634743     
   9638860.5351939537       -43950284404.862137     
   9658340.1227384601       -44497421446.287399     
   9677466.7163026985       -45034061795.086128     
   9696382.5280773677       -45564214336.734894     
   9715263.4372391477       -46092812957.031044     
   9734577.9479106534       -46632948883.632492     
   9753625.3288077880       -47165011385.109489     
   9772548.8673152924       -47693014800.646790     
   9792068.2924612798       -48237011322.181068     
   9810990.2937669251       -48763737309.635910     
   9830108.5637402292       -49295299475.517632     
   9849598.4753217939       -49836538702.173073     
   9868665.5551455673       -50365388027.716988     
   9887727.7956161145       -50893455969.882851     
   9907149.1849031784       -51430800774.379021     
   9926755.7794607822       -51972574250.564522     
   9946467.0910901688       -52516529564.193619     
   9965438.9352448173       -53039397655.159515     
   9984386.9790614769       -53560936661.224525     
   10003392.060468825       -54083363306.879768     
   10023012.461799884       -54621980539.551933     
   10042515.815302277       -55156648768.892838     
   10062102.641660115       -55692859877.840378     
   10081283.552647607       -56217227757.134422     
   10100482.437244279       -56741356041.061806     
   10120002.689165877       -57273500966.111801     
   10139491.373902373       -57804017270.218704     
   10159435.297281627       -58346124145.441093     
   10178347.120136073       -58859420988.462776     
   10198143.291819686       -59395925149.583115     
   10217762.084086668       -59926812449.457581     
   10236799.735150114       -60441196748.102036     
   10256123.433771595       -60962520269.573975     
   10275581.549603710       -61486659584.759186     
   10294527.138848875       -61996205029.689331     
   10314073.861291002       -62521096395.880249     
   10333396.371710107       -63039140042.762268     
   10353001.259843141       -63563907199.971367     
   10372950.453698041       -64097007395.136406     
   10392631.688453633       -64622066980.322601     
   10412207.629054885       -65143443515.680283     
   10430988.173976444       -65642810208.668518     
   10449999.133956511       -66147473783.729797     
   10469740.513438944       -66670636770.291733     
   10489856.489245495       -67202786679.577812     
   10509474.545050949       -67720843446.104698     
   10528975.100747075       -68234889103.431419     
   10548796.964798709       -68756469642.981262     
   10567937.490928603       -69259220708.988007     
   10587174.481116226       -69763606956.790359     
   10606440.743490493       -70267851397.264832     
   10626385.152409161       -70788879099.320602     
   10645802.595630940       -71295190068.423096     
   10666347.695989212       -71829876609.697556     
   10686112.291691391       -72343245733.680283     
   10705693.538288793       -72850874011.432922     
   10725374.273863340       -73360093321.716827     
   10745713.436576277       -73885300687.428848     
   10765095.164688976       -74384786693.913452     
   10784371.818052879       -74880592276.776688     
   10804210.894209504       -75389844238.240768     
   10823672.135902803       -75888386216.975128     
   10843043.727169996       -76383630487.541763     
   10862559.728284609       -76881550205.266602     
   10882023.209870636       -77377107407.520020     
   10901043.163205424       -77860379286.434067     
   10919914.508622546       -78338899499.039978     
   10939768.199291760       -78841273485.902740     
   10959609.500163972       -79342246024.005936     
   10979281.974440223       -79837875470.187180     
   10998932.868339455       -80331880654.647675     
   11018557.897032754       -80824151271.598679     
   11038827.994621525       -81331458167.637436     
   11058258.864111412       -81816663105.559937     
   11077444.027249768       -82294671580.987747     
   11096734.864347177       -82774243946.123520     
   11115754.233291809       -83246012217.855057     
   11135275.985811204       -83729146023.300735     
   11154364.291273637       -84200473216.445435     
   11173758.044517906       -84678243346.953979     
   11193300.841322955       -85158558343.607147     
   11212392.498282559       -85626687132.418549     
   11232288.916856062       -86113387373.727310     
   11251479.276665241       -86581687181.710510     
   11271211.827042472       -87062055678.800873     
   11290547.739764031       -87531619160.921600     
   11310020.615403680       -88003352906.724091     
   11329784.255578447       -88480938238.949707     
   11349775.176619437       -88962787472.087234     
   11369246.972336026       -89430930183.233368     
   11389009.297260217       -89904846949.127502     
   11408380.226532551       -90368187857.930237     
   11427696.845374092       -90829050767.897064     
   11447874.927926805       -91309203269.294037     
   11467827.449740551       -91782712469.200317     
   11486767.894169681       -92231023577.380432     
   11506192.475970527       -92689594764.031387     
   11526505.967393428       -93167845837.858658     
   11546295.033694327       -93632460563.465942     
   11565472.630237779       -94081498823.460205     
   11584877.192191763       -94534623225.524017     
   11604557.661105784       -94992922658.949844     
   11624191.407263253       -95448855909.060196     
   11644151.136062892       -95911044369.753632     
   11663754.489771936       -96363684334.666626     
   11683144.197647901       -96810121779.223923     
   11702682.102806000       -97258688603.704468     
   11722198.702768145       -97705474968.978790     
   11741890.142484138       -98154950025.063385     
   11761537.023081494       -98602086902.387604     
   11781512.775968883       -99055349568.111404     
   11801500.549945198       -99507507500.724167     
   11821136.961622735       -99950369321.022369     
   11840717.976424521       -100390645914.30656     
   11860286.262943393       -100829297955.65617     
   11880166.162618754       -101273559386.30420     
   11899765.389798515       -101710185301.77631     
   11919683.015482215       -102152511837.86241     
   11939989.554482138       -102602024017.89798     
   11959770.493539099       -103038486540.53577     
   11979252.702933354       -103466987226.81049     
   11999027.711401852       -103900531406.75862     
   12019159.893210787       -104340455109.41144     
   12038737.194564316       -104766843927.46039     
   12058628.084814465       -105198633279.40323     
   12077924.155387171       -105616128213.89505     
   12097151.230300751       -106030771234.23404     
   12116492.649595259       -106446506148.23615     
   12136490.016775280       -106874885837.91064     
   12155910.105001785       -107289478420.82664     
   12175926.456433555       -107715329735.80309     
   12194865.209396645       -108116875313.33208     
   12214364.035585092       -108528888977.23886     
   12233513.299406890       -108932122178.25313     
   12252564.969955169       -109331924385.00198     
   12272597.006472163       -109750814204.20825     
   12292707.405490519       -110169805354.54433     
   12312579.641947050       -110582315893.72681     
   12332830.663007777       -111001130633.27744     
   12352586.594718378       -111408184737.25458     
   12371764.370001433       -111801883885.82275     
   12391955.624290397       -112214847538.77942     
   12411363.228514481       -112610288392.00781     
   12430405.038777988       -112996846753.06546     
   12449276.716946758       -113378549984.68544     
   12468692.702446841       -113769801697.68443     
   12488010.249034103       -114157594596.32693     
   12507978.001075197       -114556888445.88446     
   12527681.208567616       -114949340914.96809     
   12548128.280747540       -115354975040.74995     
   12568113.943838697       -115749841111.75676     
   12588168.489999203       -116144458455.50079     
   12607694.639573928       -116527124110.27463     
   12627197.149066722       -116907790785.73663     
   12646350.753697446       -117280148742.38908     
   12665726.188270800       -117655303662.39618     
   12685048.198441090       -118027901527.92210     
   12704253.600753257       -118396739393.32198     
   12723691.929417979       -118768511611.85640     
   12742769.919822618       -119131882127.60275     
   12762363.898465173       -119503518722.88615     
   12781084.643372098       -119857110118.70918     
   12800239.161449870       -120217390475.40459     
   12820401.035781732       -120594970214.12708     
   12840052.652723091       -120961362619.09334     
   12859705.637235850       -121326164980.93123     
   12879306.485008305       -121688385732.99660     
   12898844.951231666       -122047845069.43123     
   12918040.939818030       -122399435174.57654     
   12938255.207267787       -122767990605.97397     
   12957689.358502761       -123120688005.87865     
   12977405.844907146       -123476867176.39354     
   12997339.544368867       -123835284222.91617     
   13017002.437023917       -124187166509.77452     
   13036997.727606459       -124543296308.92169     
   13057270.154442659       -124902606192.00488     
   13076703.703336887       -125245383467.13585     
   13096419.456433842       -125591469133.14616     
   13116882.152702114       -125948883674.68619     
   13136534.781756645       -126290434987.69194     
   13156618.577801017       -126637739981.52682     
   13176139.430138249       -126973620347.77121     
   13196359.625374248       -127319772881.52646     
   13216270.357354367       -127658872209.63986     
   13235589.528287021       -127986227374.84703     
   13254791.544125466       -128309964153.27086     
   13274225.759808181       -128635953730.15129     
   13293817.494892905       -128962889066.42010     
   13313345.061200213       -129287054514.07698     
   13333049.779166952       -129612437142.95346     
   13353418.687182587       -129946963151.02863     
   13373505.272286253       -130275031838.21701     
   13393681.403553756       -130602738592.75502     
   13413004.232131161       -130914867519.67056     
   13432461.296652600       -131227462180.74304     
   13452602.230169894       -131549239978.53236     
   13472788.503830658       -131869896695.32156     
   13492659.159637745       -132183731245.78340     
   13513314.932718320       -132508059308.27567     
   13532981.982763985       -132815052592.07729     
   13552982.346658519       -133125433602.30055     
   13572844.223825298       -133431850015.38875     
   13592422.131267099       -133732111095.62892     
   13612713.266168756       -134041447589.00079     
   13631964.434172040       -134333172923.17499     
   13652060.500847897       -134635872600.13335     
   13672036.480655974       -134934908009.87453     
   13691196.047109278       -135219980240.74817     
   13710676.714312568       -135508078020.07227     
   13730729.781971112       -135802791950.85686     
   13750101.592375886       -136085708724.71762     
   13770348.878211951       -136379532812.77931     
   13789770.173491925       -136659562454.01675     
   13809570.613606611       -136943232823.45642     
   13829348.070831606       -137224729810.75043     
   13849097.983799675       -137503991937.26740     
   13868661.775860948       -137778803219.95697     
   13888855.997798147       -138060567476.44489     
   13909278.336380126       -138343545084.33261     
